pic_ID,symbol_word,utterance_lemmas
Abstract_Expressionism/sam-francis/for-thirteen-sfs-335-1989.jpg,penis,"['My', 'mind', 'forge', 'many', 'image', 'from', 'these', 'random', 'shape', ',', 'from', 'a', 'bleeding', 'cactus', 'to', 'an', 'alien', 'penis', ',', 'however', 'the', 'fact', 'that', 'a', 'simple', 'pic', 'like', 'this', 'make', 'me', 'see', 'so', 'many', 'thing', 'is', 'amazing', 'in', 'itself', '.']"
Realism/georgios-jakobides/tudy-of-a-nude-youth.jpg,penis,"['the', 'naked', 'body', 'is', 'so', 'disgusting', 'especially', 'the', 'penis']"
Realism/georgios-jakobides/old-age.jpg,penis,"['I', 'am', 'excited', 'by', 'the', 'honest', 'portrayal', 'of', 'an', 'old', 'man', '.', 'The', 'limp', 'penis', 'is', 'very', 'dramatic', '.']"
Abstract_Expressionism/sam-francis/untitled-1987-2.jpg,penis,"['The', 'yellow', 'at', 'the', 'bottom', 'look', 'like', 'a', 'penis']"
Rococo/william-hogarth/blowing-off-about-his-new-copyright-act.jpg,protection,"['To', 'me', 'it', 'seems', 'to', 'symbolize', 'the', 'Crown', 'above', 'all', '-', 'it', 'is', 'an', 'apolitical', 'protection', 'that', 'help', 'to', 'prevent', 'the', 'rise', 'of', 'extremist', 'and', 'strongman', ',', 'something', 'that', 'republic', 'lack', 'which', 'make', 'them', 'so', 'much', 'more', 'susceptible', 'to', 'fascism', '.', 'The', 'concept', 'of', 'the', 'crown', 'being', 'above', 'petty', 'political', 'squabble', 'is', 'a', 'pleasing', 'concept', '.']"
Abstract_Expressionism/sam-francis/untitled-s-f-e-081-1991.jpg,penis,"['This', 'painting', 'make', 'me', 'feel', 'amused', 'because', 'the', 'shape', 'of', 'the', 'splash', 'of', 'paint', 'look', 'like', 'a', 'penis', 'and', 'ball', '.']"
Romanticism/gustave-dore/the-angel(1).jpg,protection,"['The', 'angel', 'appears', 'to', 'be', 'punishing', 'people', ',', 'perhaps', 'a', 'Biblical', 'reference', 'of', 'Sodom', '?', 'This', 'brings', 'me', 'a', 'sense', 'of', 'wonder', 'and', 'awe', 'that', 'God', 'would', 'bring', 'protection', 'through', 'an', 'angelic', 'being', '.']"
Romanticism/gustave-dore/the-hoarders-and-wasters.jpg,penis,"['the', 'naked', 'body', 'and', 'male', 'penis', 'is', 'a', 'pretty', 'nasty', 'thing', 'to', 'see']"
Art_Nouveau_Modern/nicholas-roerich/maleine-s-room-1913.jpg,protection,"['Sleeping', 'princess', 'with', 'guard', 'present', 'for', 'protection', '.']"
Post_Impressionism/maurice-utrillo/la-butte-pinson-1.jpg,protection,"['these', 'strong', 'tree', 'are', 'offering', 'the', 'town', 'folk', 'a', 'layer', 'of', 'protection']"
Impressionism/childe-hassam/isles-of-shoals-garden-aka-the-garden-in-its-glory.jpg,protection,"['the', 'overgrowth', 'of', 'greenery', 'add', 'a', 'layer', 'of', 'comfort', 'and', 'protection']"
Romanticism/gustave-dore/heaven-rung-with-jubilee-and-loud-hosannas-filled-the-eternal-regions.jpg,protection,"['I', 'love', 'the', 'artwork', 'in', 'this', '.', 'I', 'can', 'feel', 'the', 'angel', 'and', 'their', 'excitement', 'at', 'being', 'viewed', 'by', 'the', 'Lord', '.', 'There', 'is', 'such', 'a', 'feeling', 'of', 'protection', 'from', 'this', 'piece', '.']"
Expressionism/gerard-sekoto/the-wine-drinker-1945.jpg,penis,"['This', 'woman', 'look', 'like', 'she', 'is', 'eating', 'a', 'penis', '.', 'Very', 'awkward', '.']"
Cubism/vladimir-tatlin/the-fishmonger-1911.jpg,protection,"['worker', 'working', 'a', 'a', 'coal', 'mine', ',', 'wearing', 'hat', 'for', 'their', 'protection', 'and', 'working', 'hard', '.']"
Naive_Art_Primitivism/viorel-marginean/unknown-title-8.jpg,protection,"['The', 'contrast', 'between', 'the', 'scene', 'outside', 'and', 'the', 'color', 'inside', 'give', 'me', 'a', 'sense', 'of', 'protection', '.', 'the', 'rainbow', 'make', 'me', 'feel', 'like', 'everything', 'will', 'be', 'ok', 'even', 'though', 'the', 'scene', 'outside', 'is', 'so', 'scary', '.']"
Romanticism/gustave-dore/paradiso.jpg,protection,"['The', 'multitude', 'of', 'angel', 'encircling', 'the', 'figure', 'standing', 'on', 'the', 'cloud', 'indicates', 'strength', ',', 'power', 'and', 'protection', '.', 'The', 'way', 'the', 'light', 'is', 'coming', 'from', 'behind', 'the', 'cloud', 'is', 'like', 'a', 'spotlight', 'highlighting', 'the', 'entire', 'scene', '.']"
Abstract_Expressionism/william-congdon/cambodia-no-1-1960.jpg,condom,"['These', 'silver', 'tube', 'look', 'like', 'upside', 'down', 'condom']"
Naive_Art_Primitivism/niko-pirosmani/shepherd.jpg,penis,"['(', 'Forgive', 'my', 'language', 'beforehand', ',', 'please', '.', ')', 'The', 'picture', 'is', 'quite', 'nice', 'overall', ',', 'and', 'then', 'you', 'see', 'the', 'giant', 'bull', 'penis', 'and', 'ball', ',', 'and', 'it', ""'s"", 'like', ',', '``', 'Hello', '!', ""''"", 'haha', '.', 'That', 'is', 'one', 'giant', 'phallus', '.', 'It', 'gave', 'me', 'the', 'giggle', '.', 'I', 'do', 'like', 'the', 'interesting', 'color', 'choice', 'for', 'the', 'bull', ""'s"", 'leg', ',', 'though', '.', 'It', ""'s"", 'like', 'you', ""'re"", 'seeing', 'his', 'skeleton', 'through', 'his', 'skin', '.']"
Baroque/guido-reni/bacchus-and-ariadne-1621.jpg,penis,"['The', 'female', 'look', 'like', 'she', 'wish', 'she', 'knew', 'the', 'size', 'of', 'the', 'man', 'penis', 'before', 'she', 'agreed']"
Naive_Art_Primitivism/marc-chagall/surging-magic-1980.jpg,penis,"['The', 'love', 'the', 'whimsy', 'of', 'the', 'fat', 'animal', 'and', 'the', 'men', 'with', 'tiny', 'penis', '.']"
Pop_Art/walter-battiss/hermaphrodite.jpg,penis,"['Looks', 'like', 'a', 'naked', 'man', 'holding', 'his', 'penis', 'with', 'a', 'large', ',', 'red', 'engorged', 'head', 'and', 'a', 'black', 'tongue', 'sticking', 'out', '.']"
Cubism/olexandr-archipenko/seated-female-nude-black-torso-1911.jpg,penis,"['The', 'sculpture', 'look', 'like', 'a', 'large', 'penis', 'to', 'me', '.']"
Expressionism/egon-schiele/death-and-the-maiden-1915.jpg,protection,"['The', 'warm', 'color', 'scheme', 'really', 'creates', 'a', 'sense', 'of', 'protection', 'and', 'companionship', '.', 'He', 'will', 'definitely', 'protect', 'the', 'woman', 'he', 'is', 'holding']"
Color_Field_Painting/sven-lukin/snug-2010.jpg,penis,"['The', 'way', 'the', 'painting', 'is', 'positioned', 'make', 'it', 'look', 'like', 'a', 'penis', '.']"
Pop_Art/walter-battiss/man-alive.jpg,penis,"['I', 'got', 'two', 'penis', 'and', 'you', 'got', 'a', 'backward', 'leg', ',', 'what', 'a', 'fine', 'mess', 'we', 'are', '!']"
Pop_Art/walter-battiss/horse-and-butterfly.jpg,penis,"['This', 'painting', 'make', 'me', 'feel', 'distinctly', 'uncomfortable', '.', 'There', 'are', 'multiple', 'penis', 'on', 'display', ',', 'and', 'it', 'look', 'like', 'animal', 'are', 'having', 'sex', 'with', 'human', 'woman', '.', 'No', 'thank', 'you', '!']"
Cubism/pablo-picasso/bust-of-woman-with-yellow-ribbon-jacqueline-1962.jpg,condom,"['The', 'part', 'under', 'her', 'chin', 'look', 'like', 'a', 'condom', '.']"
Symbolism/konstantin-somov/grove-on-the-seashore-sillamyagi.jpg,protection,"['A', 'nice', 'shady', 'spot', 'under', 'the', 'protection', 'of', 'the', 'tree', '.']"
Naive_Art_Primitivism/marc-chagall/the-descent-towards-sodom.jpg,protection,"['The', 'woman', 'in', 'the', 'purple', 'gown', 'ha', 'finally', 'been', 'given', 'persmission', 'to', 'enter', 'heaven', '.', 'But', 'before', 'she', 'get', 'nestled', 'in', 'she', 'must', 'do', 'a', 'tour', '.', 'The', 'two', 'angel', 'behind', 'her', 'act', 'a', 'protection', 'in', 'case', 'she', 'fall', 'over', 'the', 'cliffside', '.', 'Unfortunately', 'she', 'ha', 'to', 'wait', 'a', 'while', 'before', 'her', 'wing', 'grow', 'in', '.', 'The', 'angel', 'in', 'front', 'is', 'the', 'tour', 'guide', 'pointing', 'out', 'the', 'safest', 'place', 'for', 'her', 'to', 'go', 'while', 'she', ""'s"", 'wingless', '.']"
Romanticism/francesco-hayez/family-portrait-1807.jpg,protection,"['I', 'feel', 'the', 'support', 'and', 'protection', 'of', 'woman', 'toward', 'their', 'family', 'and', 'each', 'other', '.', 'They', 'are', 'holding', 'tight', 'and', 'sticking', 'together', '.']"
Cubism/pablo-picasso/a-dream-1932.jpg,penis,"['At', 'first', 'it', 'look', 'like', 'the', 'left', 'half', 'of', 'the', 'woman', ""'s"", 'face', 'is', 'a', 'penis', ',', 'but', 'then', 'you', 'see', 'it', 'is', 'her', 'face', '.', 'No', 'wonder', 'she', 'is', 'happy', '.']"
High_Renaissance/lorenzo-lotto/virgin-and-child-with-two-donors.jpg,protection,"['Protection', 'and', 'love', 'are', 'clearly', 'seen', 'in', 'the', 'blue', 'and', 'red', 'in', 'the', 'mother', 'outfit', '.', 'Clearly', 'symbolic', 'of', 'both', 'pure', 'love', 'and', 'strength', 'for', 'her', 'child', '.']"
Mannerism_Late_Renaissance/jacopo-pontormo/two-nudes.jpg,penis,"['The', 'face', 'on', 'the', 'front', 'body', 'look', 'female', 'but', 'the', 'lower', 'part', 'ha', 'a', 'penis']"
Art_Nouveau_Modern/aubrey-beardsley/the-lacedaemonian-ambassadors-1896.jpg,penis,"['the', 'big', 'penis', ',', 'of', 'course', '.', 'and', 'the', 'stark', 'outline', ',', 'it', ""'s"", 'just', 'a', 'different', 'painting', 'and', 'one', 'that', 'would', 'be', 'cool', 'to', 'have', 'up', 'on', 'the', 'wall', '.']"
High_Renaissance/lorenzo-lotto/portrait-of-a-man-with-a-felt-hat-1541.jpg,protection,"['Can', 'this', 'guy', 'get', 'just', 'one', 'day', 'of', 'happiness', '?', 'He', 'seems', 'born', 'heartbroken', 'and', 'bundled', 'up', 'for', 'protection', '.', 'I', 'see', 'regret', 'all', 'over', 'this', 'man', '.']"
Baroque/anthony-van-dyck/portrait-of-sir-thomas-chaloner-1620.jpg,penis,"['It', 'kind', 'of', 'look', 'like', 'he', ""'s"", 'pointing', 'at', 'his', 'penis']"
Mannerism_Late_Renaissance/jacopo-pontormo/study-of-nude-1518.jpg,penis,"['The', 'detail', 'of', 'his', 'penis']"
Abstract_Expressionism/forrest-bess/untitled-1947.jpg,protection,"['The', 'open', 'umbrella', 'show', 'available', 'protection', 'is', 'limited', '.']"
Art_Nouveau_Modern/aubrey-beardsley/the-examination-of-the-herald-1896.jpg,penis,"['The', 'penis', 'size', 'comparison', 'is', 'hilarious']"
Ukiyo_e/kitagawa-utamaro/prelude-to-desire-1799.jpg,penis,"['They', 'are', 'having', 'sex', '...', 'and', 'the', 'man', 'penis', 'look', 'like', 'it', 'would', 'hurt', '.']"
Art_Nouveau_Modern/aubrey-beardsley/title-page.jpg,penis,"['It', 'is', 'a', 'devil', 'woman', 'with', 'a', 'penis', ',', 'and', 'the', 'picture', 'is', 'ugly', '.']"
Mannerism_Late_Renaissance/maerten-van-heemskerck/man-of-sorrows.jpg,penis,"['The', 'battle', 'between', 'good', 'and', 'evil', 'ha', 'been', 'overdone', 'plus', 'doe', 'this', 'guy', 'have', 'a', 'sheet', 'hanging', 'from', 'his', 'penis', '?']"
Symbolism/george-frederick-watts/paulo-and-francesco-1.jpg,protection,"['Love', 'and', 'protection', 'are', 'depicted', 'in', 'the', 'way', 'the', 'two', 'lover', 'are', 'holding', 'each', 'other']"
Naive_Art_Primitivism/marc-chagall/window-over-a-garden.jpg,protection,"['I', 'am', 'lost', ',', 'I', 'can', 'not', 'figure', 'out', 'if', 'the', 'male', 'figure', 'is', 'peeping', 'or', 'actually', 'speaking', 'to', 'the', 'woman', '.', 'This', 'photo', 'make', 'me', 'feel', 'a', 'bit', 'uneasy', 'because', 'I', 'can', 'not', 'understand', 'what', 'is', 'being', 'portrayed', 'here', '.', 'Makes', 'me', 'want', 'to', 'grab', 'my', 'gun', 'for', 'protection', '.']"
Art_Nouveau_Modern/paul-mathiopoulos/male-nude-1897-1.jpg,penis,"['The', 'man', 'seems', 'proud', 'of', 'his', 'upper', 'body', 'but', 'ashamed', 'of', 'his', 'penis']"
Romanticism/ivan-aivazovsky/flock-of-sheep-with-herdsmen-unset-1870.jpg,protection,"['The', 'sun', 'is', 'beaming', 'down', 'on', 'the', 'animal', ',', 'a', 'though', 'bathing', 'them', 'with', 'protection', 'and', 'warmth']"
Expressionism/lucian-freud/the-butcher-s-daughter.jpg,penis,"['A', 'woman', 'with', 'a', 'penis', 'is', 'something', 'i', 'find', 'grotesque', '.']"
Realism/ilya-repin/wanderer-1881.jpg,protection,"['This', 'man', 'look', 'to', 'be', 'hiking', '.', 'He', 'may', 'be', 'going', 'to', 'hide', ',', 'a', 'he', 'ha', 'protection', '.']"
Expressionism/lucian-freud/sunny-morning-eight-legs.jpg,penis,"['The', 'man', ""'s"", 'penis', 'look', 'lumpy', 'and', 'gross']"
Symbolism/nicholas-roerich/tibet-1937-2.jpg,protection,"['The', 'cloud', 'seem', 'to', 'be', 'watching', 'over', 'the', 'town', ',', 'a', 'if', 'providing', 'some', 'divine', 'protection']"
Expressionism/lucian-freud/naked-man-on-a-bed.jpg,penis,"['I', 'am', 'excited', 'because', 'it', 'is', 'a', 'naked', 'man', 'which', 'you', 'almost', 'never', 'see', 'and', 'a', 'a', 'woman', ',', 'I', 'love', 'seeing', 'a', 'penis', '!']"
Symbolism/odilon-redon/naked-woman-on-a-car.jpg,condom,"['bright', 'color', ',', 'it', 'look', 'like', 'a', 'condom', 'in', 'the', 'foreground', '.']"
Symbolism/odilon-redon/i-am-still-the-great-isis-none-has-yet-lifted-my-veil-my-fruit-is-the-sun-plate-16-1896.jpg,protection,"['This', 'mother', 'is', 'holding', 'her', 'baby', ',', 'so', 'it', 'look', 'like', 'protection', 'and', 'comfort', ',', 'but', 'she', 'is', 'totally', 'bare', 'and', 'vulnerable', ',', 'there', 'is', 'a', 'small', 'dark', 'demon', 'in', 'the', 'corner', 'which', 'make', 'it', 'terrifying', '.']"
Expressionism/margareta-sterian/sunset-in-delta.jpg,protection,"['The', 'pier', 'ha', 'been', 'added', 'on', 'to', 'too', 'give', 'more', 'protection', 'to', 'the', 'people']"
Art_Nouveau_Modern/richard-gerstl/self-portrait-in-front-of-blue-background-1905.jpg,protection,"['The', 'man', 'is', 'coming', 'from', 'the', 'dark', 'and', 'facing', 'something', 'head', 'on', 'with', 'little', 'protection', '.']"
Post_Impressionism/paul-gauguin/nostalgic-promenade-1889.jpg,protection,"['The', 'dog', 'on', 'the', 'lower', 'right', 'corner', 'is', 'happily', 'sniffing', 'the', 'grass', 'while', 'under', 'the', 'protection', 'of', 'a', 'Holy', 'Cross', '.']"
High_Renaissance/michelangelo/the-study-of-adam-1.jpg,penis,"['The', 'penis', 'is', 'a', 'deformed', 'micro', 'penis', 'and', 'the', 'bony', 'chest', 'doe', 'not', 'match', 'the', 'muscularity', 'of', 'the', 'rest', 'of', 'the', 'body', '.']"
Mannerism_Late_Renaissance/rosso-fiorentino/the-holy-family-with-the-infant-saint-john-the-baptist-1521.jpg,protection,"['These', 'child', 'are', 'enveloped', 'in', 'the', 'warmth', 'and', 'protection', 'of', 'this', 'woman', '.']"
Realism/camille-corot/ariccia-palazzo-chigi-1826.jpg,protection,"['The', 'lush', 'tree', 'depicted', 'in', 'this', 'painting', 'create', 'a', 'sense', 'of', 'protection', 'and', 'shelter', '.']"
Pop_Art/richard-hamilton/a-languid-floating-flower-1983.jpg,penis,"['The', 'facial', 'feature', 'on', 'the', 'wall', 'and', 'the', 'color', 'used', 'a', 'well', 'a', 'the', 'penis', ""'"", 'everywhere', 'is', 'disturbing', '.']"
Early_Renaissance/giovanni-bellini/polyptych-of-san-vincenzo-ferreri-1468-5.jpg,protection,"['Supernatural', 'strength', 'and', 'protection', 'radiate', 'from', 'the', 'tall', ',', 'muscular', 'Saint', 'who', 'carry', 'the', 'Christ', 'Child', 'on', 'his', 'shoulder', '.', 'The', 'expression', 'of', 'pure', 'love', 'and', 'peace', 'with', 'which', 'he', 'look', 'up', 'at', 'Christ', 'reveals', 'where', 'he', 'get', 'his', 'strength', '.', 'This', 'is', 'calming', 'and', 'comforting', 'a', 'one', 'realizes', 'we', 'all', 'can', 'access', 'this', 'strength', '.']"
High_Renaissance/raphael/madonna-and-child.jpg,penis,"['A', 'beautiful', 'painting', 'but', 'the', 'penis', 'sticking', 'out', 'make', 'it', 'homurous', '.']"
Ukiyo_e/utagawa-kuniyoshi/satsuma-taira-tadanori-for-suzumushi.jpg,protection,"['the', 'japanese', 'is', 'guarding', 'the', 'city', 'for', 'protection']"
Impressionism/auguste-rodin/walking-man-1900.jpg,penis,"['This', 'statue', 'of', 'human', 'male', 'is', 'beautifully', 'done', '.', 'The', 'muscle', 'are', 'exquisite', 'and', 'you', 'can', 'imagine', 'it', 'moving', '.', 'I', 'wish', 'that', 'the', 'statue', 'were', 'anatomically', 'correct', 'a', 'it', 'would', 'complete', 'the', 'effect', '.', 'As', 'it', 'is', 'the', 'lack', 'of', 'a', 'penis', 'is', 'jarring', 'and', 'detracts', 'from', 'the', 'beauty', 'of', 'the', 'piece', '.']"
Ukiyo_e/utagawa-kuniyoshi/oniwakamaru-and-the-giant-carp-fighting-underwater.jpg,protection,"['This', 'young', 'person', 'ha', 'all', 'the', 'protection', 'that', 'is', 'needed', '.']"
Rococo/giovanni-domenico-tiepolo/the-mandarin-s-walk-from-the-chinese-room-in-the-foresteria-1757.jpg,protection,"['the', 'gracefulness', 'of', 'royalty', 'and', 'the', 'protection', 'that', 'ist', 'warrant']"
High_Renaissance/raphael/ceiling-of-the-loggia-of-psyche-1518.jpg,protection,"['Beautiful', 'setting', ',', 'so', 'full', 'of', 'spirtual', 'religion', 'and', 'protection', '.', 'The', 'people', 'in', 'this', 'painting', 'go', 'well', 'together']"
Symbolism/james-tissot/the-apparition-mezzotine-second-state.jpg,protection,"['I', 'see', 'safety', 'in', 'the', 'glowing', 'light', 'within', 'their', 'palm', '.', 'Their', 'face', 'show', 'kindness', '.', 'The', 'woman', 'look', 'in', 'and', 'her', 'eye', 'are', 'offering', 'protection..']"
Rococo/jean-honore-fragonard/the-confession-of-love-1771.jpg,protection,"['The', 'sheltering', 'tree', 'give', 'a', 'sense', 'of', 'calm', 'and', 'protection', 'to', 'these', 'young', 'lover', '.']"
Baroque/caravaggio/holy-family-with-st-john-the-baptist.jpg,penis,"['I', 'really', 'do', ""n't"", 'want', 'to', 'see', 'a', 'penis', '-', 'even', 'if', 'it', 'is', 'a', 'child', ""'s"", '.']"
Pop_Art/patrick-caulfield/sausage-1978.jpg,penis,"['I', 'think', 'this', 'is', 'hilarious', '.', 'I', 'look', 'at', 'this', 'and', 'just', 'think', 'penis', '.']"
Symbolism/ivan-milev/legend-of-the-holy-mountain-1926.jpg,protection,"['the', 'light', 'look', 'like', 'a', 'protection', 'for', 'them']"
Symbolism/jacek-malczewski/angel-and-the-little-shepherd-boy.jpg,protection,"['This', 'providesba', 'feeling', 'of', 'protection', 'which', 'make', 'me', 'feel', 'a', 'sense', 'of', 'wonder', 'and', 'awe', '.']"
Mannerism_Late_Renaissance/tintoretto/the-adoration-of-the-shepherds-1581.jpg,protection,"['A', 'secret', 'gathering', 'with', 'the', 'barn', 'animal', 'to', 'kept', 'everyone', 'calm', '.', 'Outside', 'force', 'are', 'bringing', 'them', 'together', 'for', 'protection', 'in', 'the', 'warm', 'light', '.']"
Pop_Art/marjorie-strider/rosemarie-s-bag-1973.jpg,condom,"['This', 'reminds', 'me', 'of', 'a', 'used', 'condom', 'coming', 'out', 'of', 'this', 'purse']"
Art_Nouveau_Modern/boris-kustodiev/russian-venus-1920.jpg,penis,"['uneasy', 'feeling', 'a', 'the', 'carrot', 'used', 'to', 'cover', 'the', 'woman', 'vagina', 'double', 'down', 'a', 'a', 'large', 'looking', 'busy', 'penis', '.']"
Symbolism/eliseu-visconti/recompensa-de-s-o-sebasti-o.jpg,penis,"['That', 'look', 'like', 'a', 'guy', 'but', 'he', 'doe', ""n't"", 'have', 'a', 'penis']"
Abstract_Expressionism/jean-paul-riopelle/constructions-chim-riques-1967.jpg,protection,"['something', 'bad', 'is', 'happening', 'and', 'it', 'been', 'blurred', 'out', 'for', 'our', 'protection']"
Rococo/jean-honore-fragonard/psyche-showing-her-sisters-her-gifts-from-cupid-1753.jpg,protection,"['Powerful', 'setting', 'with', 'beautiful', 'woman', 'and', 'cherub', 'to', 'protect', 'them', '.', 'I', 'like', 'the', 'feeling', 'of', 'power', 'and', 'protection']"
Mannerism_Late_Renaissance/tintoretto/rescue-of-arsinoe.jpg,protection,"['Painting', 'depicting', 'man', 'on', 'a', 'rocky', 'and', 'perilous', 'boat', 'with', 'what', 'appears', 'to', 'be', 'guardian', 'angel', '.', 'The', 'color', 'are', 'very', 'dreamy', 'and', 'lush', 'and', 'give', 'off', 'a', 'sense', 'of', 'protection', 'and', 'beauty', '.']"
Abstract_Expressionism/helen-frankenthaler/round-trip-1957.jpg,penis,"['It', 'look', 'like', 'a', 'woman', 'wearing', 'a', 'red', 'bikini', '.', 'The', 'shape', 'at', 'the', 'middle', 'bottom', 'suggest', 'her', 'vagina', '.', 'The', 'tall', 'clock', 'tower', ',', 'penis', 'ejactulating', '.']"
Abstract_Expressionism/helen-frankenthaler/beginnings-2002.jpg,penis,"['The', 'giant', 'peach', 'blob', 'in', 'the', 'left', 'corner', 'look', 'like', 'a', 'buttock', 'spitting', 'on', 'a', 'person', 'and', 'the', 'line', 'in', 'the', 'tope', 'right', 'look', 'like', 'an', 'over-exageration', 'of', 'a', 'guy', ""'s"", 'penis', '.']"
High_Renaissance/pietro-perugino/transfiguration-1500.jpg,protection,"['The', 'holy', 'trinity', 'being', 'represented', 'in', 'this', 'painting', 'highlight', 'their', 'protection', 'for', 'the', 'messiah', 'on', 'earth']"
Baroque/caravaggio/amor-victorious-1602(1).jpg,penis,"['I', 'really', 'do', ""n't"", 'want', 'to', 'see', 'a', 'penis', '-', 'even', 'if', 'it', 'is', 'a', 'child', ""'s"", '.']"
Post_Impressionism/paul-gauguin/in-the-vanilla-grove-man-and-horse-the-rendezvous-1891.jpg,penis,"['The', 'nearly', 'naked', 'man', 'with', 'his', 'penis', 'shape', 'showing', 'is', 'very', 'erotic', '.']"
Expressionism/margareta-sterian/landscape-in-apului.jpg,protection,"['This', 'town', 'is', 'snugly', 'nestled', 'in', 'lush', 'rolling', 'hill', 'that', 'provide', 'the', 'townspeople', 'with', 'protection']"
Post_Impressionism/paul-gauguin/here-we-make-love.jpg,penis,"['Thats', 'a', 'penis', 'and', 'i', 'do', 'not', 'like', 'penis', '.', 'They', 'are', 'extremely', 'ugly']"
Romanticism/alexander-ivanov/seven-boys-in-colourful-clothes.jpg,penis,"['The', 'man', 'is', 'flashing', 'his', 'junk', 'to', 'some', 'other', 'people', '.', 'I', 'do', ""n't"", 'want', 'to', 'see', 'that', '.', 'Put', 'your', 'penis', 'away', '!']"
Baroque/agostino-carracci/religion-of-priapus.jpg,penis,"['I', 'had', 'to', 'really', 'look', 'to', 'see', 'what', 'wa', 'going', 'on', '.', 'Geez', ',', 'the', 'big', 'penis', 'on', 'the', 'thing', 'watching', 'is', 'kind', 'of', 'funny', '.', 'look', 'like', 'I', 'am', 'at', 'the', 'zoo', 'and', 'the', 'crowd', 'wa', 'drawn', 'to', 'the', 'bear', 'mating', '.', 'I', 'feel', 'like', 'I', 'just', 'need', 'to', 'move', 'along']"
Naive_Art_Primitivism/edith-vonnegut/sunblock.jpg,protection,"['This', 'seems', 'like', 'a', 'mother', 'protecting', 'her', 'son', 'from', 'the', 'sun', ',', 'it', ""'s"", 'very', 'interesting', 'and', 'show', 'a', 'mother', 'protection']"
