pic_ID,symbol_word,utterance_lemmas
Romanticism/paul-cezanne/the-gravediggers-1870.jpg,power,"['The', 'painting', 'feature', 'two', 'cross', ',', 'symbolizing', 'the', 'power', 'of', 'faith']"
Northern_Renaissance/hans-memling/diptych-of-jean-de-cellier-detail.jpg,power,"['The', 'drawing', 'power', 'of', 'the', 'Holy', 'Spirit', 'to', 'draw', 'mankind', 'to', 'Christ', 'is', 'avidly', 'portrayed', 'here', 'a', 'the', 'Babe', 'is', 'too', 'young', 'to', 'preach', '.']"
Romanticism/rudolf-von-alt/st-mark-s-square-in-venice-with-austrian-military.jpg,power,"['The', 'combination', 'of', 'cathedral', 'with', 'dome', 'and', 'cross', ',', 'the', 'tallest', 'phallic', 'type', 'tower', 'I', ""'ve"", 'ever', 'seen', ',', 'and', 'the', 'tiny', 'people', 'in', 'the', 'purple', 'light', 'make', 'me', 'feel', 'a', 'if', 'they', 'have', 'no', 'power', 'at', 'all', '.']"
Impressionism/konstantin-korovin/donate-to-victims-of-war-dmitry-donskoy-1914.jpg,power,"['The', 'king', 'seems', 'to', 'have', 'a', 'lot', 'of', 'power', 'and', 'leadership', 'ability']"
Romanticism/viktor-vasnetsov/the-baptism-of-russia-1896.jpg,power,"['The', 'royal', 'in', 'the', 'center', 'of', 'the', 'image', 'give', 'a', 'clear', 'view', 'of', 'his', 'power', 'and', 'title', '.']"
Impressionism/gregoire-boonzaier/landscape-with-trees-and-distant-cottages-1990.jpg,power,"['the', 'tree', 'look', 'unique', 'almost', 'ancient', 'and', 'powerful']"
Realism/james-mcneill-whistler/harmony-in-pink-and-grey-lady-meux-1881.jpg,power,"['The', 'woman', 'look', 'very', 'wealthy', 'and', 'powerful', 'in', 'her', 'expensive', 'dress']"
Romanticism/karl-bryullov/giuseppina-ronzi-de-begnis-1835(1).jpg,power,"['This', 'woman', 'look', 'like', 'a', 'confident', 'and', 'empowered', 'ruler', ',', 'since', 'her', 'shoulder', 'are', 'squarely', 'aligned', 'with', 'the', 'viewer']"
Symbolism/william-blake/the-goblin-1820.jpg,power,"['The', 'evil', 'genie', 'look', 'like', 'it', ""'s"", 'being', 'taken', 'down', 'by', 'the', 'power', 'of', 'the', 'starry', 'night']"
Impressionism/william-merritt-chase/long-island-landscape-after-a-shower-of-rain-1889.jpg,power,"['I', 'love', 'the', 'deep', 'dark', 'shadow', 'on', 'the', 'pond', '.', 'It', 'seems', 'to', 'show', 'the', 'true', 'power', 'the', 'shadow', 'of', 'cloud', '.']"
Romanticism/karl-bryullov/portrait-of-v-a-perovsky.jpg,power,"['This', 'man', 'tower', 'over', 'everything', 'else', 'in', 'the', 'painting', ',', 'suggesting', 'he', 'is', 'strong', 'and', 'powerful']"
Realism/m.c.-escher/railway-bridge-oosterbeek.jpg,power,"['The', 'strong', 'sturdy', 'bridge', 'is', 'quite', 'lovely', 'in', 'the', 'way', 'it', 'stand', 'against', 'the', 'power', 'of', 'the', 'river', 'below', '.']"
Post_Impressionism/vincent-van-gogh/the-banks-of-the-seine-1887.jpg,power,"['The', 'river', 'is', 'dark', ',', 'but', 'colorful', ',', 'and', 'the', 'brushstrokes', 'evoke', 'great', 'movement', 'and', 'power', '.']"
Romanticism/sir-lawrence-alma-tadema/pastimes-in-ancient-egyupe-3-000-years-ago-1863.jpg,force,"['Surrounded', 'by', 'a', 'shadowy', 'red', 'opulence', ',', 'there', 'is', 'something', 'forced', 'in', 'the', 'entertainment', 'here']"
Romanticism/thomas-cole/the-good-shepherd-1848.jpg,power,"['The', 'azure', 'and', 'rose', 'sky', 'overhead', 'give', 'a', 'sense', 'of', 'power', 'of', 'nature', 'and', 'how', 'it', 'can', 'be', 'an', 'almost', 'emotional', 'experience', '.']"
Northern_Renaissance/lucas-cranach-the-elder/portrait-of-martin-luther-1543-1.jpg,force,"['The', 'man', 'all', 'black', 'robe', 'force', 'focus', 'on', 'his', 'face', '.']"
Northern_Renaissance/hans-baldung/saint-catherine-of-alexandria.jpg,power,"['The', 'woman', 'appears', 'powerful', 'and', 'proud', 'of', 'her', 'accomplishment', 'a', 'a', 'ruler', '.']"
Impressionism/joaquã­n-sorolla/elena-at-her-desk-1898.jpg,force,"['Wealthy', 'little', 'girl', 'that', 'will', 'be', 'forced', 'to', 'live', 'a', 'very', 'formal', 'and', 'boring', 'life', '.']"
Expressionism/salvador-dali/venus-and-sailor-homage-to-salvat-papasseit-1925.jpg,power,"['The', 'dark', 'color', 'and', 'solid', 'shape', 'of', 'the', 'woman', 'are', 'formidable', ',', 'and', 'contrast', 'with', 'the', 'pale', 'flat', 'sailor', '.', 'She', 'is', 'power', '!']"
Post_Impressionism/tom-thomson/lightning-canoe-lake-1915.jpg,power,"['The', 'crack', 'in', 'the', 'sky', 'reveals', 'the', 'vibrant', 'lightning', 'bolt', '.', 'It', 'seems', 'quite', 'powerful', '.']"
Impressionism/mary-cassatt/portrait-of-a-young-girl.jpg,power,"['The', 'vaguesness', 'of', 'the', 'greenery', 'behind', 'the', 'woman', ',', 'give', 'the', 'single', 'blade', 'in', 'her', 'mouth', 'more', 'power', ';', 'it', 'intensity', 'without', 'being', 'overwelmed']"
Realism/james-mcneill-whistler/green-and-violet-portrait-of-mrs-walter-sickert-1886.jpg,power,"['The', 'woman', 'look', 'really', 'powerful', 'since', 'her', 'dress', 'is', 'so', 'large']"
Impressionism/joaquã­n-sorolla/seascape-1904.jpg,power,"['The', 'detail', 'in', 'the', 'crashing', 'wave', 'is', 'quite', 'lovely', 'to', 'see', 'a', 'they', 'powerfully', 'roll', 'in', '.']"
Realism/salvador-dali/untitled-still-life-with-white-cloth.jpg,power,"['The', 'yellow', 'is', 'overpowering', ';', 'it', 'down', 'out', 'it', 'subject', 'and', 'fails', 'to', 'let', 'them', '``', 'speak', ""''"", 'despite', 'the', 'detail', 'etched', 'into', 'the', 'image', '.']"
Expressionism/martiros-saryan/portrait-of-architect-toros-toramanian-1934.jpg,power,"['Egyptian', 'President', 'Abdul', 'Nasser', 'evokes', 'the', 'self', 'confidence', 'that', 'brought', 'him', 'to', 'power', 'in', '1954', '.']"
Romanticism/william-turner/perspective-view-of-fonthill-abbey-from-the-south-west.jpg,power,"['The', 'powerful', 'archetecture', 'of', 'the', 'structure', 'with', 'the', 'open', 'field', 'to', 'make', 'it', 'look', 'extra', 'large', 'make', 'me', 'feel', 'in', 'awe', '.']"
Romanticism/orest-kiprensky/portrait-of-lieutenant-commander-nikolay-epanchin-1829.jpg,power,"['The', 'man', 'confident', 'in', 'his', 'eternal', 'powerful', 'influence', '.']"
Expressionism/saul-steinberg/nuits-de-la-fondation-maeght-1970.jpg,power,"['I', 'like', 'the', 'emotion', 'it', 'evokes', ',', 'the', 'power', 'of', 'music', 'in', 'all', 'of', 'u', '.']"
Romanticism/theodore-gericault/entrance-to-the-adelphi-wharf.jpg,force,"['The', 'men', 'are', 'carrying', 'long', 'whip', 'to', 'force', 'their', 'horse', 'into', 'submission']"
Impressionism/maxime-maufra/great-sea.jpg,force,"['The', 'water', 'is', 'crashing', 'with', 'such', 'enormous', 'force', 'against', 'the', 'cliff']"
Realism/vincent-van-gogh/man-with-his-head-in-his-hands-1882.jpg,power,"['he', 'lost', 'his', 'key', 'but', 'will', 'find', 'them', 'with', 'power', 'of', 'memory']"
Realism/thomas-eakins/lincoln-and-grant-1894.jpg,power,"['These', 'horse', 'look', 'like', 'strong', 'and', 'powerful', 'creature']"
Realism/theodore-rousseau/not/detected/198926.jpg,force,"['The', 'cow', 'are', 'being', 'forced', 'to', 'work', 'the', 'farmer', ""'s"", 'field']"
Northern_Renaissance/hans-holbein-the-younger/portrait-of-sir-brian-tuke.jpg,power,"['Men', 'of', 'the', 'cloth', 'have', 'great', 'power', 'to', 'hurt', 'and', 'coerce']"
Romanticism/theodore-gericault/napoleon-s-stallion-tamerlan.jpg,power,"['The', 'powerful', 'body', 'of', 'the', 'white', 'horse', 'rearing', 'up', 'in', 'the', 'darkness', 'show', 'a', 'formidable', 'spirit', '.']"
Romanticism/richard-parkes-bonington/venice-the-grand-canal-1827.jpg,power,"['The', 'beauty', 'of', 'the', 'architecture', 'is', 'quite', 'powerful', 'a', 'it', 'is', 'shown', 'hugging', 'the', 'natural', 'river', '.']"
Impressionism/joaquã­n-sorolla/sierra-nevada-granada-1917.jpg,power,"['it', 'looksl', 'ike', 'civilization', 'is', 'trying', 'to', 'take', 'but', ""can't-nature"", 'is', 'too', 'powerful']"
Realism/volodymyr-orlovsky/breaking-waves.jpg,force,"['force', 'of', 'nature', 'can', 'overwhelm', 'the', 'best', 'effort', 'of', 'men']"
Post_Impressionism/vincent-van-gogh/alychamps-1888(1).jpg,power,"['The', 'tree', 'are', 'tall', 'and', 'bright', 'and', 'the', 'people', 'are', 'small', 'and', 'dark', 'but', 'the', 'road', 'is', 'wide', 'and', 'their', 'seems', 'to', 'be', 'a', 'hint', 'of', 'the', 'power', 'of', 'nature', 'and', 'the', 'tiny', 'place', 'the', 'human', 'play', 'in', 'it', '.']"
Romanticism/john-william-waterhouse/the-enchanted-garden-1917.jpg,power,"['These', 'woman', 'are', 'wearing', 'such', 'fancy', ',', 'flowing', 'robe', 'that', 'they', 'must', 'be', 'very', 'wealthy', 'and', 'powerful']"
Post_Impressionism/pierre-bonnard/two-elegant-place-de-clichy-1905.jpg,power,"['These', 'woman', 'appear', 'to', 'be', 'powerful', ',', 'since', 'they', ""'re"", 'wearing', 'fancy', 'dress', 'and', 'animal', 'fur', 'on', 'their', 'head']"
Romanticism/pavel-svinyin/travel-by-stagecoach-near-trenton.jpg,force,"['The', 'horse', 'are', 'being', 'forced', 'to', 'pull', 'more', 'than', 'their', 'fair', 'share', 'of', 'weight']"
Realism/john-everett-millais/sir-john-everett-pippa.jpg,power,"['The', 'woman', 'is', 'wearing', 'two', 'necklace', ',', 'suggesting', 'she', 'hold', 'wealth', 'and', 'power']"
Impressionism/giovanni-fattori/carri-romani-1872.jpg,force,"['It', ""'s"", 'heartbreaking', 'to', 'see', 'the', 'horse', 'drooping', 'their', 'head', 'down', 'because', 'they', 'are', 'forced', 'to', 'work', 'against', 'their', 'will', '.']"
Impressionism/john-singer-sargent/princess-nouronihar-1910.jpg,power,"['The', 'mountain', 'is', 'quite', 'lovely', 'a', 'it', 'emerges', 'from', 'the', 'cloud', '.', 'It', 'show', 'a', 'large', 'sense', 'of', 'power', 'and', 'majesty', '.']"
Realism/m.c.-escher/not/detected/204714.jpg,power,"['The', 'intricate', 'bridge', 'resembles', 'a', 'power', 'line', 'and', 'it', 'modernity', 'contrast', 'with', 'the', 'distant', ',', 'ancient', 'fortress', '.']"
Expressionism/umberto-boccioni/agitate-crowd-surrounding-a-high-equestrian-monument-1908.jpg,power,"['the', 'lack', 'of', 'color', 'actully', 'add', 'power', 'to', 'this', 'somehow', ',', 'the', 'people', 'are', 'in', 'awe', 'of', 'the', 'figure', 'in', 'the', 'center', 'which', 'exudes', 'being', 'a', 'hero', 'or', 'warrior', 'of', 'the', 'people', ',', 'you', 'can', 'feel', 'the', 'adoration', 'these', 'people', 'have', 'for', 'the', 'man']"
Impressionism/pierre-auguste-renoir/the-laundress.jpg,force,"['this', 'lady', 'look', 'so', 'sad', 'and', 'forced', 'to', 'be', 'in', 'this', 'picture', '.']"
Symbolism/william-blake/christ-appearing-to-his-disciples-after-the-resurrection.jpg,power,"['This', 'psychic', 'overlord', 'us', 'his', 'mental', 'power', 'to', 'manifest', 'the', 'blinding', 'light', 'of', 'brain', 'energy', 'to', 'subjugate', 'the', 'innocent', 'populace', 'of', 'a', 'biblical', 'city', '.']"
Romanticism/richard-parkes-bonington/view-of-venice.jpg,power,"['The', 'scene', 'is', 'quite', 'lovely', 'and', 'the', 'spire', 'in', 'the', 'distance', 'seems', 'to', 'show', 'a', 'sense', 'of', 'power', 'from', 'the', 'city', '.']"
Impressionism/william-james-glackens/family-group-1911.jpg,force,"['The', 'painting', 'a', 'a', 'high', 'quality', 'and', 'saturation', 'of', 'color', 'but', 'the', 'child', 'appear', 'to', 'be', 'disinterested', 'and', 'it', 'seems', 'like', 'the', 'family', 'forced', 'a', 'family', '``', 'painting', ""''"", '.']"
Impressionism/edgar-degas/the-dance-lesson-1879.jpg,force,"['The', 'girl', 'in', 'the', 'painting', 'look', 'unnatural', 'and', 'her', 'expression', 'suggests', 'extreme', 'displeasure', ',', 'like', 'she', 'is', 'being', 'forced', 'to', 'dance', 'against', 'her', 'will', '.']"
Symbolism/viktor-vasnetsov/god-son.jpg,power,"['The', 'way', 'the', 'person', 'in', 'the', 'middle', 'is', 'standing', 'with', 'the', 'crucifix', 'give', 'a', 'sense', 'of', 'awe', 'at', 'their', 'power', 'and', 'majestic', 'flair', '.']"
Northern_Renaissance/hans-holbein-the-younger/christ-as-the-true-light.jpg,power,"['The', 'flame', 'in', 'the', 'middle', 'seems', 'to', 'provide', 'some', 'mysterious', 'and', 'powerful', 'glow', '.', 'The', 'others', 'seem', 'quite', 'afraid', '.']"
Romanticism/orest-kiprensky/standing-sitter-with-a-stick-sitter-on-a-rock-1801.jpg,power,"['He', 'seems', 'powerful', 'in', 'the', 'first', 'frame', '.', 'But', 'by', 'the', 'second', 'one', 'he', 'is', 'weary', 'and', 'hurt', '.']"
Romanticism/vasily-tropinin/karzinkina-katherine.jpg,power,"['This', 'woman', 'wear', 'gold', 'and', 'lace', 'trimmed', 'clothes', ',', 'decadent', 'and', 'elaborate', ',', 'paired', 'with', 'jewel', ',', 'her', 'whole', 'aspect', 'speaks', 'of', 'wealth', ',', 'power', ',', 'luxury', '.']"
Romanticism/orest-kiprensky/portrait-ivan-dmitrevsky-1814.jpg,power,"['An', 'old', 'man', 'whom', 'probably', 'wa', 'wealthy', 'and', 'abused', 'his', 'power']"
Symbolism/mikalojus-ciurlionis/mountain-1906.jpg,force,"['It', 'make', 'me', 'think', 'of', 'a', 'post-apocalyptic', 'scene', ',', 'a', 'mushroom', 'cloud', 'dissipating', 'after', 'unleashing', 'it', 'destructive', 'force', 'on', 'a', 'now', 'burned', 'out', 'husk', 'of', 'a', 'city', '.']"
Baroque/jacob-jordaens/portrait-of-a-gentlewoman.jpg,force,"['This', 'woman', 'wa', 'probably', 'a', 'force', 'to', 'be', 'reckoned', 'with', 'in', 'her', 'time', '.', 'Passive', 'strength', '.']"
Symbolism/mikhail-nesterov/michael-s-vocation-to-the-realm-1885.jpg,power,"['The', 'young', 'child', 'seems', 'to', 'have', 'some', 'sort', 'of', 'power', 'to', 'be', 'able', 'to', 'have', 'a', 'grown', 'person', 'bow', 'down', '.']"
Realism/gustave-courbet/the-stormy-sea-the-wave-1870.jpg,power,"['The', 'huge', 'cresting', 'wave', 'and', 'the', 'dark', 'cloud', 'approaching', 'make', 'me', 'feel', 'in', 'awe', 'of', 'nature', ""'s"", 'ferocity', 'and', 'power']"
Naive_Art_Primitivism/niko-pirosmani/sitting-yellow-lion.jpg,power,"['magnificent', 'picture', 'of', 'a', 'lion', 'make', 'me', 'feel', 'powerful', 'and', 'motivated']"
Art_Nouveau_Modern/kay-nielsen/juniper-tree.jpg,power,"['The', 'over', 'powering', 'of', 'the', 'blue', 'and', 'yellow', 'make', 'everything', 'visibly', 'hard', 'to', 'see', '.']"
Realism/fyodor-vasilyev/after-a-rain-country-road-1869.jpg,power,"['with', 'the', 'rain', 'cloud', 'in', 'the', 'distance', 'the', 'scene', 'is', 'powerful']"
Art_Nouveau_Modern/jacek-malczewski/harpy-in-a-dream.jpg,power,"['The', 'big', 'blonde', 'hair', 'empowers', 'the', 'entire', 'space', '.']"
Expressionism/henri-matisse/still-life-2.jpg,power,"['It', 'took', 'way', 'too', 'much', 'brain', 'power', 'to', 'realize', 'what', 'wa', 'happening', 'in', 'this', 'artwork', '.', 'Its', 'lacking', 'depth', '.']"
Romanticism/fyodor-solntsev/royal-clothing-of-the-xvii-century.jpg,power,"['In', 'the', 'middle', 'age', 'people', 'looked', 'up', 'to', 'individual', 'of', 'religion', 'and', 'individual', 'of', 'power']"
Abstract_Expressionism/robert-goodnough/wild-horses-1965.jpg,power,"['The', 'color', 'are', 'alive', 'and', 'reminiscent', 'of', 'a', 'storm', 'at', 'sea', ',', 'with', 'fury', 'and', 'power', 'in', 'the', 'crashing', 'wave', '.']"
Baroque/jan-steen/portrait-of-geertruy-gael-second-wife-of-gerrit-gerritsz-schouten-1665.jpg,force,"['The', 'woman', ""'s"", 'expression', 'feel', 'pained', 'or', 'forced', ',', 'so', 'I', 'in', 'turn', 'feel', 'that', 'way', 'when', 'looking', 'at', 'her', '.']"
Romanticism/gustave-dore/don-quixote-50.jpg,force,"['it', 'look', 'like', 'woman', 'being', 'forced', 'or', 'kidnapped', 'by', 'the', 'men']"
Art_Nouveau_Modern/nicholas-roerich/boris-and-gleb-1906.jpg,power,"['Feels', 'powerful', 'and', 'ha', 'a', 'stained', 'window', 'look']"
Impressionism/childe-hassam/a-parade-of-boats-1895.jpg,power,"['Paintings', 'of', 'the', 'age', 'of', 'sail', 'always', 'leave', 'me', 'in', 'awe', '-', 'it', 'set', 'the', 'mind', 'racing', ',', 'who', 'were', 'the', 'men', 'who', 'sailed', 'in', 'these', 'ship', ',', 'what', 'wa', 'their', 'destination', ',', 'their', 'cargo', '?', 'There', 'is', 'a', 'sense', 'of', 'adventure', 'associated', 'with', 'sailing', 'ship', ',', 'and', 'reminds', 'me', 'of', 'a', 'time', 'when', 'our', 'marine', 'traffic', 'wa', 'powered', 'by', 'renewable', 'energy', '(', 'wind', ')', 'and', 'not', 'fossil', 'fuel', '.']"
Symbolism/nicholas-roerich/himalayas-19.jpg,power,"['A', 'deep', 'valley', 'surrounded', 'by', 'various', 'shade', 'of', 'blue', 'mountain', '.', 'The', 'color', 'are', 'majestic', 'and', 'powerful', '.']"
Expressionism/georges-braque/the-painter-and-his-model-1939.jpg,power,"['I', 'picked', 'awe', 'mainly', 'because', 'I', ""'m"", 'impressed', 'and', 'curious', 'about', 'the', 'use', 'of', 'shadow', 'in', 'this', 'piece', '.', 'I', ""'m"", 'sure', 'what', 'they', 'represent', 'but', 'they', 'give', 'the', 'painting', 'an', 'exquisite', 'look', 'that', ""'s"", 'distinct', 'and', 'powerful', '.']"
Romanticism/fyodor-solntsev/from-svyatoslav-s-snornik.jpg,power,"['The', 'bold', 'color', 'are', 'really', 'amazing', '.', 'I', 'like', 'that', 'they', 'are', 'so', 'deep', 'you', 'can', 'tell', 'they', 'are', 'higher', 'power', 'or', 'some', 'kind', 'of', 'royalty']"
Baroque/hendrick-cornelisz-vroom/a-castle-with-a-ship-sailing-nearby-1626.jpg,force,"['The', 'wind', 'is', 'pushing', 'the', 'sail', 'of', 'the', 'ship', 'very', 'forcefully']"
Naive_Art_Primitivism/niko-pirosmani/portrait-of-alexander-garanov-1906.jpg,power,"['The', 'blue', 'background', 'give', 'the', 'painting', 'a', 'positive', 'flow', ',', 'overpowering', 'the', 'initial', 'black', 'one', 'notice', 'at', 'first', '.']"
Symbolism/mikalojus-ciurlionis/joseph-s-dream-1907.jpg,power,"['Bowed', 'head', 'which', 'have', 'witnessed', 'a', 'miracle', ',', 'and', 'are', 'receiving', 'the', 'light', 'of', 'the', 'holy', 'spirit', ',', 'being', 'watched', 'by', 'an', 'angel', 'perhaps', '?', 'It', 'feel', 'powerful', 'in', 'a', 'very', 'raw', 'sort', 'of', 'way', '.']"
Romanticism/gustave-dore/dandolo-doge-of-venice-preaching-the-crusade.jpg,power,"['The', 'crowd', 'standing', 'before', 'the', 'man', 'with', 'the', 'image', 'seeming', 'to', 'be', 'stretched', 'out', 'make', 'it', 'look', 'powerful', '.']"
Symbolism/nicholas-roerich/himalayas-57.jpg,force,"['The', 'purple', ',', 'white', ',', 'and', 'gold', 'mountain', 'are', 'all', 'barren', 'and', 'devoid', 'of', 'life', ',', 'offering', 'nothing', 'of', 'a', 'life', 'force', 'to', 'the', 'viewer', '.']"
Romanticism/gustave-dore/the-death-of-eleazar.jpg,power,"['I', 'am', 'afraid', 'of', 'whoever', 'is', 'in', 'power', 'and', 'trampling', 'all', 'of', 'those', 'people']"
Art_Nouveau_Modern/ivan-milev/unknown-title.jpg,power,"['It', 'look', 'a', 'though', 'a', 'woman', 'is', 'trying', 'to', 'stand', 'up', 'straight', 'in', 'the', 'middle', 'of', 'a', 'very', 'powerful', 'windstorm', '.']"
Abstract_Expressionism/salvador-dali/christ-from-the-apocalypse-of-st-john.jpg,power,"['It', 'look', 'like', 'a', 'type', 'of', 'negative', 'halo', '(', 'line', ',', 'not', 'a', 'circle', ';', 'black', ',', 'not', 'golden', ')', 'surrounding', 'the', 'entire', 'body', 'of', 'the', 'central', 'figure', '.', 'What', 'a', 'feeling', 'of', 'power', '!']"
Art_Nouveau_Modern/nicholas-roerich/king-mark-1912.jpg,power,"['The', 'person', 'doe', ""n't"", 'have', 'a', 'face', 'and', 'appears', 'to', 'be', 'an', 'authoritarian', 'in', 'nature', 'given', 'the', 'attire', '.', 'I', 'get', 'the', 'feeling', 'of', 'abuse', 'of', 'power', '.']"
Realism/fyodor-vasilyev/poplars-lit-by-the-sun.jpg,power,"['The', 'height', 'of', 'the', 'tree', 'against', 'the', 'yellowing', 'sky', 'make', 'me', 'feel', 'the', 'power', 'of', 'nature', 'and', 'the', 'wild', '.']"
Baroque/juan-de-valdes-leal/virgin-of-the-immaculate-conception-with-sts-andrew-and-john-the-baptist-1672.jpg,power,"['It', 'look', 'like', 'the', 'most', 'powerful', 'being', 'in', 'the', 'painting', 'is', 'a', 'woman', '.']"
Realism/fyodor-vasilyev/the-shore-cloudy-day-1869.jpg,power,"['The', 'dark', 'cloud', 'in', 'the', 'sky', 'look', 'like', 'there', ""'s"", 'a', 'powerful', 'storm', 'on', 'the', 'horizon', '.']"
Naive_Art_Primitivism/william-h.-johnson/early-morning-work-1940.jpg,force,"['This', 'reminds', 'me', 'of', 'the', 'old', 'southern', 'when', 'slavery', 'wa', 'still', 'legal', '.', 'This', 'family', 'look', 'like', 'they', 'are', 'being', 'forced', 'to', 'work', '.']"
Naive_Art_Primitivism/niko-pirosmani/white-tavern.jpg,force,"['A', 'skeleton', 'couple', 'united', 'in', 'a', 'black', 'marriage', 'symbolize', 'evil', 'that', 'ha', 'come', 'to', 'town', 'in', 'force', '.']"
Romanticism/gustave-dore/the-captives.jpg,power,"['The', 'woman', 'on', 'the', 'lower', 'step', 'compared', 'to', 'the', 'men', 'on', 'the', 'higher', 'step', 'show', 'the', 'power', 'imbalance', 'between', 'the', 'two', 'group']"
Realism/henri-fantin-latour/bouquet-of-flowers-1882.jpg,power,"['The', 'plush', 'beauty', 'of', 'the', 'flower', 'is', 'opulent', 'and', 'rich', '.', 'Roses', ',', 'gerbera', 'daisy', ',', 'and', 'bloom', 'of', 'blue', ',', 'red', ',', 'gold', ',', 'and', 'pink', 'are', 'caught', 'together', 'in', 'a', 'formal', 'arrangement', '.', 'The', 'variety', 'of', 'the', 'flower', 'and', 'the', 'lushness', 'of', 'the', 'arrangement', 'speak', 'of', 'wealth', 'and', 'luxury', '.', 'I', 'can', 'sense', 'the', 'powerful', 'fragrance', 'of', 'the', 'flower', 'and', 'the', 'joy', 'of', 'looking', 'at', 'them', '.']"
Art_Nouveau_Modern/jan-toorop/arnhem-life-insurance-company.jpg,force,"['It', 'look', 'a', 'though', 'the', 'young', 'woman', 'is', 'forced', 'into', 'subservience', ',', 'on', 'her', 'knee', ',', 'to', 'the', 'older', 'woman', 'who', 'is', 'standing', '-', 'this', 'make', 'me', 'sad', '.']"
Symbolism/nicholas-roerich/cliff-dwellings-arizona-1921.jpg,force,"['I', 'would', 'have', 'to', 'be', 'forced', 'to', 'go', 'to', 'this', 'place', 'alone', '.']"
Expressionism/franz-marc/tiger-1912-1.jpg,power,"['This', 'jungle', 'is', 'alive', ',', 'the', 'simplicity', 'of', 'the', 'black-and-white', 'color', 'scheme', 'drawing', 'the', 'eye', 'into', 'the', 'detail', '.', 'A', 'tiger', 'sits', 'gracefully', 'in', 'the', 'foreground', ',', 'beautiful', 'and', 'vibrant', 'with', 'controlled', 'strength', 'and', 'power', '.', 'The', 'foliage', 'is', 'lush', 'and', 'there', 'is', 'the', 'suggestion', 'of', 'water', 'in', 'the', 'wavy', 'line', 'at', 'the', 'top', '.', 'This', 'is', 'a', 'lively', 'landscape', '.', 'At', 'the', 'top', 'of', 'the', 'piece', 'is', 'a', 'small', ',', 'curled', ',', 'striped', 'form', 'that', 'look', 'like', 'a', 'tiger', 'cub', ',', 'giving', 'one', 'the', 'sense', 'of', 'a', 'mother', 'guarding', 'her', 'nest', 'deep', 'in', 'the', 'jungle', '.']"
Symbolism/mikhail-vrubel/walking-on-water-1891.jpg,power,"['The', 'painting', 'doe', 'a', 'good', 'job', 'of', 'making', 'the', 'ocean', 'seem', 'very', 'powerful']"
Rococo/william-hogarth/inigo-jones.jpg,power,"['He', 'look', 'like', 'a', 'person', 'with', 'power', 'about', 'to', 'make', 'an', 'important', 'call', '.']"
Impressionism/childe-hassam/nocturne-railway-crossing-chicago-1893.jpg,force,"['The', 'black', 'horse', 'is', 'being', 'forced', 'to', 'pull', 'a', 'wagon', 'down', 'the', 'road', 'in', 'the', 'middle', 'of', 'a', 'rainstorm', '.']"
