pic_ID,symbol_word,symbol_coordinates,other_words
10/172195.png,comfort,"[81.0, 332.0, 408.0, 25.0, 'Comfort']","['Comfort', 'Circus, Fun', 'Made with Real Marsh mellows/Wave', 'Fire danger']"
0/88050.jpg,comfort,"[58.0, 55.0, 397.0, 380.0, 'Comfort/Enjoyment']","['love', 'Comfort/Enjoyment', 'Art', 'creativity', 'painting']"
7/143727.jpg,soft,"[116.0, 27.0, 453.0, 371.0, 'soft']","['barrier/shield', 'trust', 'Catch/Slam', 'Protection', 'soft']"
10/172099.png,comfort,"[85.0, 110.0, 422.0, 391.0, 'pint / comfort']","['ice cream occasions', 'pint / comfort', 'comfort']"
4/34814.jpg,comfort,"[29.0, 119.0, 477.0, 346.0, 'space/comfort']","['Individuality/The View', 'travel/airplane', 'Roomy', 'Travel/meeting', 'space/comfort']"
3/154683.jpg,comfort,"[469.0, 118.0, 34.0, 438.0, 'comfort']","['companionship/togetherness/colorful', 'comfort', 'Closeness/satisfaction', 'Comfortable ', 'leisure']"
10/172924.png,comfort,"[26.0, 105.0, 488.0, 408.0, 'Comfort/Light']","['Comfort/Light', 'fun/happiness', 'Elite', 'high']"
3/2033.jpg,comfort,"[148.0, 382.0, 317.0, 227.0, 'Comfort food']","['Comfort food', 'sexual/hunger/craving', 'Sexual', 'perfection/food', 'hungry']"
2/63722.jpg,comfort,"[242.0, 113.0, 454.0, 486.0, 'traveling/comfort']","['traveling/comfort', 'travel/adventurous', 'State of Mind', 'travel', 'travel']"
7/54477.jpg,cozy,"[442.0, 112.0, 34.0, 350.0, 'nice/cozy/fresh']","['fresh produce', 'nice/cozy/fresh', 'Warmth', 'freshness', 'natural/environmental']"
8/57388.jpg,comfort,"[138.0, 13.0, 373.0, 199.0, 'Comfort']","['Comfort', 'Relaxation', 'Heaven and Hell', 'death', 'comfort']"
10/172625.png,softness,"[59.0, 40.0, 462.0, 329.0, 'baby/innocence/softness']","['Natural/Pure', 'baby/innocence/softness', 'healthy/nourishing', 'Care']"
7/85397.jpg,comfort,"[32.0, 18.0, 500.0, 396.0, 'comfort']","['Model', 'comfort', 'sex appeal', 'Free', 'sunny']"
2/114952.jpg,comfort,"[19.0, 80.0, 494.0, 359.0, 'comfort/peace/relaxation']","['comfort/peace/relaxation', 'car/health', 'indulgence/care', 'Care/Comfort', 'relaxation']"
10/172194.png,comfort,"[121.0, 221.0, 388.0, 58.0, 'Sleep/Comfort']","['Sleep/Comfort', 'Relaxation, Sleep promotion', 'Sleep/Good Night', 'Sleep', 'Sleeplessness']"
0/80170.jpg,comfort,"[307.0, 294.0, 38.0, 390.0, 'Shoes/ Comfort']","['Fashion/Travel ', 'Shoes/ Comfort', 'Massage comfort', 'Comfort', 'Health']"
7/121147.jpg,comfort,"[38.0, 117.0, 323.0, 404.0, 'comfort/performance']","['gaming', 'comfort/performance', 'comfortable/athletic', 'barefoot/shoes', 'comfortability']"
10/171073.png,comfort,"[273.0, 143.0, 370.0, 257.0, 'comfort']","['comfort', 'delciousness', 'broken', 'dessert/delicious']"
6/87596.jpg,comfort,"[52.0, 80.0, 332.0, 332.0, 'COMFORT']","['durable/hard working', 'Fear / Abuse', 'COMFORT', 'heavyduty', 'strong']"
7/65507.jpg,comfort,"[56.0, 57.0, 259.0, 212.0, 'Thinking/Comfort']","['little', 'Economy/thrift', 'Thinking/Comfort', 'SImplicity', 'small']"
10/170152.png,comfort,"[351.0, 96.0, 484.0, 285.0, 'Comfort/Winter']","['socializing', 'sale', 'Comfort/Winter']"
0/154900.jpg,comfort,"[79.0, 73.0, 434.0, 251.0, 'comfort/home']","[""'comfort/home'"", 'confidence', 'home', 'comfort/home', 'welcome/home']"
10/175266.png,soft,"[7.0, 42.0, 238.0, 486.0, 'Soft/Irresistable']","['Soft/Irresistable', 'softness', 'Softness/Seduction', 'sex/attraction/beauty', 'Cuddling/Passion']"
10/175968.png,comfort,"[35.0, 3.0, 467.0, 349.0, 'Comfort/Longing']","['Pleasure/Indulgence', 'Comfort/Longing', 'ectasy/pleasure', 'no symbol detected', 'satisfaction']"
2/116202.jpg,comfort,"[59.0, 119.0, 483.0, 362.0, 'Comfort']","['Adventurousness', 'entertsinment', 'pornography', 'Comfort', 'sexy']"
0/6990.jpg,comfort,"[25.0, 22.0, 456.0, 432.0, 'comfort']","['Entertainment/Sports ', 'moving', 'Love/Fanaticism', 'comfort', 'moving']"
0/122450.jpg,comfort,"[81.0, 48.0, 322.0, 429.0, 'comfort']","['comfort', 'Freedom/Fashion/Style', 'Seduction/Spring', 'Style', 'clothes']"
0/85170.jpg,soft,"[358.0, 325.0, 401.0, 368.0, 'soft']","['renewal', 'soft', 'nature', 'moisture/scent', 'Nature/Pureness']"
7/67827.jpg,comfort,"[158.0, 19.0, 453.0, 302.0, 'Sensuality/Comfort']","['delicious/attractive ', 'Sensuality/Comfort', 'Sultry', 'elegance', 'Relaxed/Happy']"
9/107429.jpg,comfort,"[88.19999694824219, 120.7998046875, 453.0, 408.0, 'comfort/taste']","['delicious/treat', 'cake', 'comfort/taste', 'dirt/cake', 'delicious/ rugid']"
10/172408.png,soft,"[329.0, 280.0, 460.0, 402.0, 'soft/moisturizer ']","['freshness/moisture', 'soft/moisturizer ', 'beauty/youthful']"
6/80786.jpg,soft,"[123.0, 74.0, 384.0, 430.0, 'Soft']","['Soft', 'slippers/comfort/soft', 'slippers/comfort', 'Comfortable/Home', 'HOMEY']"
1/9661.jpg,comfort,"[75.0, 63.0, 445.0, 345.0, 'Patriarchy/Comfort/Old-Fashioned']","['luxury', 'relaxing', 'Patriarchy/Comfort/Old-Fashioned', 'oppulance', 'Shoes']"
4/157444.jpg,comfort,"[260.0, 76.0, 459.0, 339.0, 'Comfort']","['false advertising ', 'sex appeal/sexy', 'sexy', 'beauty/period', 'Comfort']"
10/172196.png,comfort,"[194.0, 125.0, 300.0, 327.0, 'Sweetness/Comfort']","['Sweetness/Comfort', 'Sweet, Treat, as good as an ice cream cone', 'Good as Ice Cream/Same as ', 'Treat', 'Craving']"
0/69000.jpg,comfort,"[308.0, 217.0, 490.0, 475.0, 'comfort']","['Seduction/Sex', 'beautiful', 'comfort', 'Sex', 'summer/beach/travel']"
0/42700.jpg,soft,"[30.0, 30.0, 215.0, 389.0, 'soft']","['Innocence/pure', 'soft', 'cozy', 'Softness/Gentleness', 'Comfort']"
2/88032.jpg,cozy,"[63.0, 240.0, 369.0, 415.0, 'cozy']","['Cold/Hiding', 'cozy', 'blend/cozy/sleek', 'soft', 'sheeps wool/soft']"
1/47461.jpg,comfort,"[234.0, 183.0, 372.0, 362.0, 'Comfort/Strength']","['kiwi', 'Comfort/Strength', 'surprise/combination', 'softness/comfort', 'surprise']"
4/124424.jpg,comfort,"[165.0, 169.0, 383.0, 394.0, 'Comfort']","['distortion/graphic', 'natural/primitive', 'Comfort', 'Comfort/Partying', 'High heel']"
0/76630.jpg,comfort,"[49.0, 292.0, 140.0, 358.0, 'comfort']","['Sex', 'comfort', 'sex appeal', 'jeep', 'Freedom/Solution']"
0/108190.jpg,soft,"[142.0, 136.0, 373.0, 351.0, 'creamy/ soft']","['Strawberry flavoring/lip soothing balm/creamy/tasty', 'Happy/Smile/Tasty', 'emphasis', 'Happy/Smile', 'creamy/ soft']"
10/173018.png,comfort,"[268.0, 205.0, 500.0, 339.0, 'Comfort/Home']","['Connected/Circular', 'responsible/recycle', 'Comfort/Home']"
2/120132.jpg,soft,"[151.0, 57.0, 395.0, 261.0, 'soft / warmth']","['Quality/Animal Friendly', 'soft / warmth', 'wool/fashion', 'Nature', 'Natural/Authentic']"
10/170221.png,comfort,"[65.0, 105.0, 457.0, 482.0, 'comfort']","['holiday meal', 'THANKSGIVING', 'Feast', 'comfort']"
4/122804.jpg,comfort,"[46.0, 97.0, 477.0, 443.0, 'comfort']","['Entertainment', 'fun', 'comfort', 'Friendship/Sharing', 'together']"
9/46079.jpg,soft,"[268.0, 378.0, 492.0, 0.0, 'soft/cuddly']","['adoption', 'close-up/perspective ', 'soft/cuddly', 'active', 'pet']"
0/149950.jpg,comfort,"[228.0, 298.0, 81.0, 137.0, 'Comfort']","['Comfort', 'Toughness', 'family', 'Comfort/Jealousy', 'Versatile, Durable']"
2/42952.jpg,softness,"[202.0, 276.0, 304.0, 332.0, 'Peace/Softness']","['hygeine', 'Beauty/Natural', 'Attributes/characteristics ', 'Peace/Softness', 'defining points']"
3/34273.jpg,comfort,"[7.0, 111.0, 423.0, 377.0, 'Vacation/Comfort']","['Swimming pool ladder', 'Vacation/Comfort', 'Vacation', 'peaceful/bliss', 'travel']"
1/94711.jpg,comfort,"[137.0, 243.0, 408.0, 450.0, 'Comfort']","['Television soon', 'Comfort', 'Relaxation', 'television', 'Laziness']"
6/54606.jpg,soft,"[45.0, 16.0, 491.0, 423.0, 'soft/cheesy']","['Swiss cheese/Pressure', 'cheese', 'Strength', 'cheese/food', 'soft/cheesy']"
7/124557.jpg,comfort,"[366.0, 49.0, 500.0, 148.0, 'comfort']","['flexibility', 'relaxing/unique', 'freedom', 'comfort', 'relax/ coverage']"
10/171019.png,comfort,"[14.0, 316.0, 489.0, 439.0, 'Comfort']","['fake', 'Comfort', 'change dressing sense', 'comfort', 'Fashion']"
1/2491.jpg,soft,"[77.0, 68.0, 388.0, 356.0, 'soft/smooth']","['Smooth/wrinkle free', 'soft/smooth', 'smoothness', 'beauty', 'touching/light/sensitive']"
0/71510.jpg,comfort,"[22.0, 9.0, 458.0, 442.0, 'Relaxed/Comfort']","['Seduction', 'sexy', 'Relaxed/Comfort', 'sex/lust', 'Clothing']"
10/172207.png,comfort,"[194.0, 64.0, 489.0, 484.0, 'love/affection/comfort']","['Motherhood/Family', 'family/togetherness', 'love/affection/comfort']"
7/84557.jpg,comfort,"[44.0, 117.0, 249.0, 434.0, 'comfort']","['Flight', 'comfort', 'high/happy', 'Light/Weightless ', 'fashion']"
10/173130.png,comfort,"[0.0, 24.0, 499.0, 379.0, 'comfort/relaxation']","['Relax/Fun', 'comfort, relaxation', 'comfort/relaxation', 'Fun']"
2/144802.jpg,comfort,"[71.0, 398.0, 493.0, 450.0, 'Medicine/Comfort']","['Medicine/Comfort', 'Going the distance', 'Improvement', 'Superiority', 'contrast']"
0/85300.jpg,comfort,"[411.0, 134.0, 473.0, 238.0, 'comfort']","['Complete/Perfection', 'comfort', 'innocence/purity', 'innocence', 'Parenting/Childhood']"
10/170619.png,softness,"[31.0, 14.0, 416.0, 313.0, 'softness']","['White Dove', 'Freshness', 'softness', 'DUVES', 'Skincare']"
5/163595.jpg,comfort,"[62.0, 63.0, 319.0, 433.0, 'self image/body comfort']","['healthy/plus/carefree', 'self image/body comfort', 'size', 'body image', 'marilyn monroe']"
9/41299.jpg,comfort,"[190.0, 427.0, 20.0, 203.0, 'safety/comfort/awareness']","['safety/comfort/awareness', 'protection', 'alone', 'comfort', 'home/ safe']"
0/17900.jpg,comfort,"[71.0, 83.0, 343.0, 495.0, 'Comfort']","['woman/security', '?', 'haven', 'Comfort', 'Recovering']"
2/62642.jpg,comfort,"[59.0, 28.0, 369.0, 367.0, 'Style/Comfort']","['Free', 'Ocean/Paradise/tropical/Exotic/Seamless Transition/Right there/Available', 'choice/activities', 'Style/Comfort', 'Smooth/Slow']"
0/87700.jpg,comfort,"[11.0, 16.0, 414.0, 422.0, 'comfort']","['comfort', 'Seduction/Accentuation', 'Sex appeal', 'appeal', 'body']"
0/1500.jpg,cozy,"[73.0, 75.0, 476.0, 195.0, 'cozy']","['cozy', 'garage', 'Winter/Ability', 'home/driving', 'use']"
2/21002.jpg,comfort,"[268.0, 45.0, 401.0, 378.0, 'Clouds/Comfort']","['active', 'Clouds/Comfort', 'Joy / Freedom', 'high/soaring ', 'happy ']"
8/66278.jpg,comfort,"[32.0, 121.0, 234.0, 351.0, 'comfort/safety/health/fertility']","['Future/caring', 'birth', 'comfort/safety/health/fertility', 'Birthing care', 'Life/Health']"
3/36903.jpg,comfort,"[19.0, 134.0, 483.0, 350.0, 'Comfort/Satisfaction']","['relaxation', 'Comfort/Satisfaction', 'Airlines/Relaxation', 'comfort/leisure', 'Comfort']"
1/38311.jpg,comfort,"[125.0, 0.0, 500.0, 305.0, 'Massage/Comfort']","['relaxation/massage/pampered', 'relaxation', 'Self-indulgence/delight', 'Massage/Comfort', 'relaxation']"
8/166098.jpg,comfort,"[15.0, 94.0, 305.0, 406.0, 'comfort']","['freedom', 'relief/relaxing', 'undress', 'freedom', 'comfort']"
1/39591.jpg,comfort,"[414.0, 376.0, 97.0, 148.0, 'comfort/travel']","['oddity/different', 'Lazy', 'comfort/travel', 'lying down/comfort', 'odd/hybrid']"
1/10281.jpg,comfort,"[146.0, 109.0, 444.0, 395.0, 'Comfort']","['energy', 'Adventurous/Real', 'Comfort', 'adventurous/mystical', 'adventure/excitment/activity']"
10/174674.png,comfort,"[497.0, 459.0, 13.0, 50.0, 'Comfort/Passion']","['sexy/attractive/sultry', 'Youth/Beauty', 'effortless/chic', 'Beauty/Sex', 'Comfort/Passion']"
7/118297.jpg,soft,"[45.0, 46.0, 434.0, 476.0, 'soft']","['cleaning', 'soft', 'Content', 'calm', 'comfortable']"
7/57287.jpg,comfort,"[395.0, 380.0, 92.0, 106.0, 'Comfort']","['danger', 'Sporty', 'Comfort', 'Control', 'atheltic']"
1/99951.jpg,comfort,"[16.0, 73.0, 462.0, 437.0, 'comfort/roomy']","['Spacious', 'Vehicle', 'storage/room/space', 'safety', 'comfort/roomy']"
7/93747.jpg,soft,"[127.0, 145.0, 367.0, 322.0, 'Soft/Animal']","['gold/nuckles', 'defense/violence', 'fight', 'Soft/Animal', 'art/ fight']"
7/67847.jpg,comfort,"[98.0, 29.0, 444.0, 276.0, 'Sensuality/Comfort']","['smooth/dreamy', 'Sensuality/Comfort', 'Sleep', 'Relaxation', 'deep sleep']"
0/91020.jpg,comfort,"[279.0, 0.0, 499.0, 470.0, 'comfort/protection/lonliness']","['Acceptance/Love', 'Alone/Independence', 'Mental Health', 'comfort/protection/lonliness', 'Fitness/Comfort']"
3/1043.jpg,comfort,"[306.0, 232.0, 30.0, 114.0, 'Comfort/ Home']","['ENJOY/UNITY', 'Home/Room', 'Comfort/ Home', 'hotel', 'the whole/entirety']"
3/54863.jpg,comfort,"[45.0, 1.0, 431.0, 407.0, 'comfort']","['Friendship', 'relaxed', 'comfort', 'Comfort', 'pets']"
10/173471.png,cozy,"[1.0, 249.0, 468.0, 470.0, 'warm/cozy/attractive']","['Nature/Animals', 'warm/cozy/attractive', 'cute/sexy', 'lovable/pure', 'Compassion/Sensitivity']"
7/33067.jpg,comfort,"[41.0, 19.0, 425.0, 461.0, 'hard worker / resting / needs comfort']","['makeup', 'hard worker / resting / needs comfort', 'confident/sexy', 'exhaustion', 'tire/exhausted/sore']"
0/32220.jpg,comfort,"[11.0, 130.0, 157.0, 500.0, 'comfort/safety']","['Shoes', 'comedy/fun', 'comfort/safety', 'Humor', 'humor/comfort']"
1/105411.jpg,soft,"[59.0, 36.0, 270.0, 457.0, 'smooth/soft']","['Slip/lubrication', 'smooth', 'smooth/soft', 'mickey mouse', 'Gloves Off']"
2/65922.jpg,comfort,"[20.0, 0.0, 480.0, 475.0, 'comfort']","['comfort', 'Surprise/Shock/Excessive', 'exaggeration', 'Class', 'extreme action/durablility']"
0/59070.jpg,cozy,"[484.0, 91.0, 131.0, 463.0, 'happiness/soft/cozy ']","['happiness/soft/cozy ', 'Love/Sharing', 'happy', 'Comfort', 'Sex']"
10/175142.png,comfort,"[200.0, 101.0, 349.0, 418.0, 'Romance/Comfort']","['Romance/Comfort', 'Happiness/fairy tale', 'Romance/Sex', 'romance/comfort', 'love/romance/sex']"
0/82540.jpg,comfort,"[103.0, 152.0, 425.0, 455.0, 'love/comfort']","['love', 'love/comfort', 'Love/Nature', 'love/romance', 'nature/organic']"
10/170615.png,comfort,"[29.0, 16.0, 482.0, 475.0, 'Comfort']","['Comfort', 'quality', 'HAS MANY COOKIES THAT ARE PACKED NEATLY IN EACH PACKET', 'Quality']"
1/88081.jpg,softness,"[37.0, 224.0, 316.0, 368.0, 'softness']","['Power/Cleanliness', 'stinky', 'Dog', 'Dog', 'softness']"
10/173285.png,comfort,"[107.0, 7.0, 355.0, 473.0, 'Comfort']","['stylish/comfortable', 'Comfort']"
10/172647.png,comfort,"[64.0, 62.0, 351.0, 387.0, 'Beauty/Comfort']","['Bright/Brilliant', 'beauty', 'sexy/feminine', 'Beauty/Comfort']"
10/176817.png,comfort,"[121.0, 51.0, 384.0, 441.0, 'footwear/comfort']","['shoes', 'Face', 'footwear/comfort', 'discomfort/unhappy', 'Fashion']"
1/118021.jpg,softness,"[132.0, 132.0, 459.0, 307.0, 'Softness/Large']","['elegance', 'Under clothes/ bra', 'Softness/Large', 'physical appeal', 'Comfort/Safety']"
10/170776.png,soft,"[122.0, 16.0, 480.0, 313.0, 'Soft']","['bright white light', 'silky', 'Soft']"
1/12681.jpg,comfort,"[180.0, 264.0, 338.0, 437.0, 'comfort']","['Relief', 'The past', 'Urination/Staining', 'comfort', 'product bottle']"
7/5787.jpg,comfort,"[162.0, 416.0, 487.0, 101.0, 'comfort']","['comfort', 'comfort', 'Relax', 'Relax/Comfort', 'comfort']"
2/75982.jpg,comfort,"[15.0, 170.0, 278.0, 463.0, 'toy/ comfort/ clean']","['tired', 'toy/ comfort/ clean', 'Comfort/Alluring ', 'comfort/clean', 'clean/ fresh']"
10/172579.png,comfort,"[0.0, 37.0, 223.0, 229.0, 'Home/Comfort']","['Home/Comfort', 'home', 'Nature/Sunny day']"
5/31945.jpg,comfort,"[36.0, 117.0, 492.0, 361.0, 'Comfort']","['print', 'Sexiness', 'nature', 'Comfort', 'pattern']"
10/172676.png,soft,"[9.0, 133.0, 466.0, 341.0, 'innocence/soft/baby']","['Tenderness/Love', 'Love/Motherhood', 'innocence/soft/baby', 'love/gentle/clean']"
10/171317.png,soft,"[178.0, 355.0, 494.0, 500.0, 'Soft skin']","['Soft skin', 'moisturize ', 'Soap ']"
8/87698.jpg,comfort,"[17.0, 183.0, 166.0, 433.0, 'comfort/ tight']","['Painted/Thin', 'Design/Tight', 'comfort/ tight', 'naked/perfection ', 'tight']"
10/174361.png,comfort,"[57.0, 4.0, 393.0, 428.0, 'Elegance/Comfort']","['Exotic/Persian', 'Elegance/Comfort', 'luxury ', 'beauty/fashion', 'Exotic/Worldly']"
6/106796.jpg,comfort,"[72.0, 63.0, 494.0, 496.0, 'Comfort/Love']","['Sex', 'Comfort/Love', 'Innuendo/assumption/action ', 'sex', 'love/sex']"
9/37669.jpg,comfort,"[151.0, 192.0, 408.0, 403.0, 'comfort']","['first class', 'comfortable ', 'comfort', 'airline/privacy', 'private/comfort']"
3/43923.jpg,comfort,"[59.88999938964844, 56.41015625, 377.66998291015625, 430.849609375, 'comfort']","['Delicious', 'comfort', 'A donut', 'satisfied', 'Classic combination.']"
5/84805.jpg,comfort,"[112.0, 121.0, 459.0, 388.0, 'Danger/Comfort']","['Sport', 'Danger/Comfort', 'nature', 'outdoors/adventurism ', 'everywhere/following']"
1/15501.jpg,comfort,"[80.0, 108.0, 382.0, 312.0, 'comfort']","['comfort', 'Casual', 'underwear', 'sex/bravado/dominance', 'fun']"
4/25834.jpg,comfort,"[50.0, 46.0, 442.0, 326.0, 'safe/comfort/easy']","['safe/comfort/easy', 'Safety', 'Safe/Smooth', 'Shaving', 'safe']"
10/173976.png,soft,"[218.0, 263.0, 449.0, 354.0, 'Soft/Light']","['Soft/Light', 'soft', 'soft/springy', 'Soft', 'Soft']"
5/65335.jpg,comfort,"[29.0, 18.0, 419.0, 410.0, 'Comfort']","['rugid', 'Comfort', 'Strength', 'Sumo wrestling', 'comfortable']"
4/91214.jpg,comfort,"[131.0, 40.0, 494.0, 476.0, 'open/relaxation/comfort/warm']","['open/relaxation/comfort/warm', 'freedom', 'freedom', 'free/ beauty', 'Carefree']"
7/105277.jpg,soft,"[158.0, 140.0, 355.0, 401.0, 'Smooth skin/Soft']","['childhood', 'Sex', 'clean', 'Smooth skin/Soft', 'Desire/Attractiveness']"
3/159023.jpg,comfort,"[51.0, 243.0, 408.0, 63.0, 'comfort']","['comfort', 'comfort', 'relaxing', 'comraderie', 'Cushioned']"
4/72164.jpg,comfort,"[27.0, 174.0, 454.0, 457.0, 'comfort']","['Heaven/Flight', 'magestic', 'Spaciousness', 'Freedom', 'comfort']"
4/18824.jpg,comfort,"[84.0, 181.0, 366.0, 366.0, 'Fitting/Comfort']","['Fitting/Comfort', 'comfort/natural', 'comfort', 'Skin', 'natural/primitive/comfortable ']"
10/173419.png,soft,"[18.0, 13.0, 476.0, 354.0, 'soft skin/beauty']","['Clean/Wash', 'soft skin/beauty', 'moisture/healthy', 'Youth/Beauty', 'Smooth']"
1/38691.jpg,comfort,"[196.0, 190.0, 335.0, 269.0, 'comfort']","['style', 'comfortable/shoes', 'wheather', 'comfort', 'sale/low cost']"
0/117920.jpg,cozy,"[108.0, 272.0, 426.0, 341.0, 'cozy']","['Food/deliciousness', 'Holiday/Investing', 'cozy', 'Comfort food', 'Banking']"
1/84511.jpg,comfort,"[67.0, 102.0, 174.0, 319.0, 'Comfort']","['birth/protection', 'Protection/Environment', 'Cycle', 'Comfort', 'Birth/Death']"
8/93498.jpg,comfort,"[81.3499984741211, 182.349609375, 403.17999267578125, 408.1796875, 'comfort']","['Hard', 'contrast/change of view', 'violoence', 'Sleep', 'comfort']"
10/173014.png,cozy,"[34.0, 34.0, 328.0, 397.0, 'cozy/warm']","['Nature', 'cozy/warm', 'Calm/Relaxation']"
4/79404.jpg,comfort,"[143.0, 164.0, 370.0, 439.0, 'comfort/style']","['Nature', 'Travel/adventure', 'comfort/style', 'style', 'Model/fashion']"
9/88029.jpg,comfort,"[40.0, 195.0, 332.0, 382.0, 'comfort']","['Stinky', 'comfort', 'Dog/Smelly', 'clean', 'comfy dog']"
7/82707.jpg,comfort,"[99.0, 270.0, 429.0, 422.0, 'Comfort']","['Comfort', 'bathroom break', 'break', 'Danger', 'nature/ bathroom']"
7/65597.jpg,comfort,"[255.0, 334.0, 360.0, 453.0, 'Comfort']","['ice cream', 'Luxury', 'Flavor/Benefit', 'Comfort', 'sniffles/comfort']"
10/172451.png,soft,"[11.0, 401.0, 500.0, 165.0, 'Soft']","['Soft', 'Sexy', 'luxurious/sexy', 'Beauty/Fame']"
